Rank,Title,Year,Predicted_Rating,Recommendation_Score,Keywords_From_CSV,Female_Critiques_From_CSV,Hours_Themes_Alignment_From_CSV,Awards_From_CSV,Narrative_Type_From_CSV,Director,Rated,Content_Warnings,Released,Runtime,Runtime_mins,Genre,Primary_Genre,Secondary_Genre,IMDb_Rating,imdbRating,imdbVotes,Metascore,Has_Oscar,Award_Count,Awards,Writer,Actors,Plot,Language,Country,imdbID,Type,DVD,BoxOffice,Production,Mood_Tags,Pacing,Style_Tags,Themes,Lead_Gender,Narrative_Structure,Ending_Type,Character_Arcs,Is_Adaptation,Budget_Level,Special_Effects,Filming_Location_Diversity,Has_LGBT,Has_Cinematography,Has_Screenplay,Has_Plot_Twist,Genre_Count,Is_Drama,Is_Comedy,Is_Crime,Is_History,Is_Romance,Is_Action,Is_Adventure,Is_Sci_Fi
75,The Heiresses,2018,8.069,0.615,"Lesbian Romance, Financial Decline, Class, Older Women",A delicate portrait of a late-in-life awakening for a closeted woman.,"High Alignment: A deeply internal film about female desire, class-based anguish, and a woman finding new authorship of her life after a long, confined relationship.",Berlin (Silver Bear),Female,Marcelo Martinessi,TV-14,TV-14,16 Jan 2019,98 min,98.0,Drama,Drama,Unknown,6.6,6.6,3322,77.0,0.0,2.0,37 wins & 38 nominations,Marcelo Martinessi,"Norma Codas, Margarita Irun, Ana Brun","Chela and Chiquita are both descended from wealthy families in Asunción and have been together for over 30 years. But recently, their financial situation has worsened and they begin selling off their inherited possessions. But when their debts lead to Chiquita being imprisoned on fraud charges, Chela is forced to face a new reality. Driving for the first time in years, she begins to provide a local taxi service to a group of elderly wealthy ladies. As Chela settles into her new life, she encounters the much younger Angy, forging a fresh and invigorating new connection. Chela finally begins to break out of her shell and engage with the world, embarking on her own personal, intimate revolution.","Spanish, Guarani","Paraguay, France, Germany, Norway, Brazil, Uruguay, Italy",tt7875464,movie,N/A,"$78,473",N/A,emotional,medium,intimate,general,female,linear,neutral,minimal,original,low,minimal,high,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,The Last Fishing Boat,2012,6.675,0.414,,,,,,Shemu Joyah,N/A,N/A,01 Nov 2012,N/A,0.0,Drama,Drama,Unknown,0.0,0.0,0,0.0,0.0,2.0,1 win & 3 nominations,"Shemu Joyah, Michael Mutisunge Phoya","Joyce Mhango Chavula, Hope Chisanu, Robert Kalua",N/A,"English, Nyanja",Malawi,tt22042288,movie,N/A,N/A,N/A,emotional,fast,intimate,general,unknown,linear,neutral,minimal,original,low,minimal,low,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,The Lost King,2022,8.48,0.638,"Historical Rediscovery, Amateur Historian, Richard III",About a woman authoring a new historical narrative against academic sexism.,"Alignment: A true story of female authorship and perseverance, exploring the anguish of being dismissed by male institutions.",,Female,Stephen Frears,PG-13,PG-13,24 Mar 2023,108 min,108.0,Drama,Drama,Unknown,6.7,6.7,9004,64.0,0.0,2.0,2 wins & 4 nominations,"Philippa Langley, Michael Jones, Steve Coogan","Sally Hawkins, Shonagh Price, Helen Katamba","In 2012, having been lost for over 500 years, the remains of King Richard III were discovered beneath a carpark in Leicester. The search had been orchestrated by an amateur historian, Philippa Langley, whose unrelenting research had been met with incomprehension by her friends and family and with scepticism by experts and academics. THE LOST KING is the life-affirming true story of a woman who refused to be ignored and who took on the country's most eminent historians, forcing them to think again about one of the most infamous kings in England's history.",English,"United Kingdom, France",tt13421498,movie,N/A,"$1,188,032",N/A,emotional,medium,intimate,"friendship, family",female,linear,neutral,minimal,true_story,low,minimal,medium,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,The Man Who Sold His Skin,2020,8.243,0.63,"Syrian Refugee, Body Art, Schengen Visa, Satire",The female curator/love interest has agency but serves the male arc.,"Limited Alignment: While artistically expressive and politically sharp, the central narrative of bodily autonomy and objectification is primarily from the male perspective.",Oscar Nominee,Male,Kaouther Ben Hania,N/A,N/A,02 Apr 2021,104 min,104.0,Drama,Drama,Unknown,6.9,6.9,7358,64.0,1.0,2.0,Nominated for 1 Oscar. 9 wins & 12 nominations total,Kaouther Ben Hania,"Yahya Mahayni, Dea Liane, Koen De Bouw","Sam Ali, a Syrian young man, took refuge in Lebanon to flee the Syrian civil war. There, he meets Jeffrey Godefroi, a famous tattoo artist, who makes Mr Ali's back his canvas for a piece of work. Soon, Mr Ali becomes aliving work of art, worth an astronomical sum on the art market,l. Collectors are interested, auction goes up, human rights activists are outraged. Mr Ali must get out of the predicament he's in; the man who sold his skin.","Arabic, English, French, Flemish","Tunisia, France, Belgium, Germany, Sweden, Qatar, Cyprus, Turkey",tt10360862,movie,N/A,N/A,N/A,emotional,medium,intimate,general,male,linear,neutral,minimal,original,low,minimal,high,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,The Man Without a Past,2002,8.088,0.636,"Amnesia, Homelessness, Deadpan, Community, Love",The female love interest (Irma) is a quirky salvation figure for the male lead.,,Cannes Grand Prix,Male (Amnesiac's new life),Aki Kaurismäki,PG-13,PG-13,01 Mar 2002,97 min,97.0,"Comedy, Drama, Romance",Comedy,Drama,7.6,7.6,26845,84.0,1.0,2.0,Nominated for 1 Oscar. 21 wins & 27 nominations total,Aki Kaurismäki,"Markku Peltola, Kati Outinen, Annikki Tähti","The second part of Aki Kaurismäki's ""Finland"" trilogy, the film follows a man who arrives in Helsinki and gets beaten up so severely he develops amnesia. Unable to remember his name or anything from his past life, he cannot get a job or an apartment, so he starts living on the outskirts of the city and slowly starts putting his life back on track.",Finnish,"Finland, Germany, France",tt0311519,movie,N/A,"$921,847",N/A,"funny, emotional",fast,intimate,general,male,linear,neutral,minimal,original,low,minimal,high,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
80,The Milk of Sorrow,2009,7.802,0.604,"Trauma, Inherited Fear, Indigenous Music, Lima",Explores female trauma passed down through generations.,"High Alignment: A unique, magical-realist tale of a woman's anguish rooted in her mother's trauma, and her journey to find her own voice and authorship.","Berlin (Golden Bear), Oscar Nominee",Female,Claudia Llosa,N/A,N/A,13 Feb 2009,94 min,94.0,"Drama, Music",Drama,Music,6.7,6.7,7444,68.0,1.0,2.0,Nominated for 1 Oscar. 16 wins & 6 nominations total,Claudia Llosa,"Magaly Solier, Susi Sánchez, Efraín Solís","Fausta is suffering from a rare disease called the Milk of Sorrow, which is transmitted through the breast milk of pregnant women who were abused or raped during or soon after pregnancy. While living in constant fear and confusion due to this disease, she must face the sudden death of her mother. She chooses to take drastic measures to not follow in her mother's footsteps.","Spanish, Quechua","Spain, Peru",tt1206488,movie,N/A,"$10,462",N/A,"emotional, dark",medium,intimate,general,female,linear,tragic,minimal,original,low,minimal,medium,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,The Missing Picture,2013,7.916,0.592,"Khmer Rouge, Genocide, Clay Figures, Documentary, Memory","A deeply personal, male-authored memoir of trauma.","Limited Alignment: A profound and artistic film about memory and anguish, but the narrative is the director's personal, male experience of the Killing Fields.",Cannes (Un Certain Regard),Male,Rithy Panh,Not Rated,Not Rated,19 Mar 2014,92 min,92.0,Documentary,Documentary,Unknown,7.3,7.3,3588,87.0,1.0,2.0,Nominated for 1 Oscar. 12 wins & 16 nominations total,"Rithy Panh, Christophe Bataille","Randal Douc, Jean-Baptiste Phou","Rithy Panh uses clay figures, archival footage, and his narration to recreate the atrocities Cambodia's Khmer Rouge committed between 1975 and 1979.",French,"Cambodia, France",tt2852470,movie,N/A,"$52,164",N/A,neutral,medium,conventional,general,male,linear,neutral,minimal,original,low,minimal,medium,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,The Newspaper,2020,7.993,0.646,,,,,,"Sarath Kothalawala, Kumara Thirimadura",N/A,N/A,02 Jul 2020,90 min,90.0,Drama,Drama,Unknown,8.3,8.3,231,0.0,0.0,2.0,5 wins & 2 nominations,"Sarath Kothalawala, Kumara Thirimadura","Jayantha Amarasinghe, Ananda Athukorala, Sarath Chandrasiri","A simple Sinhalese villager was accused of bombing an army truck during the war time. The newspaper headlines called him a 'Sinhalese tiger AKA Sinhala kotiya' as the terrorists called themselves. Due to that, Sinhalese patriots rioted against his family, hit and broke his elder brothers legs, burned his house and chased the family away to live in a poorly cornered manner. After 9 years, his handicapped brother finds out in a teared peice of newspaper that the police has found his brother not guilty of the crime he was accused of and he was just in a bad place at a bad time. He reveales that to his still sorrowing mother and she wants the news which says her son was not guilty to be published in newspaper headlines. So brother starts off his journey to Colombo in his wheelchair with his friend to find out the newspaper company which published the news clipping he found out. And the story continues...",Sinhala,Sri Lanka,tt9711868,movie,N/A,N/A,N/A,emotional,medium,intimate,"friendship, family",ensemble,linear,neutral,minimal,original,low,minimal,low,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,The Night of Truth,2004,7.915,0.622,,,,,,Fanta Régina Nacro,TV-14,TV-14,06 Jul 2005,100 min,100.0,Drama,Drama,Unknown,7.3,7.3,340,0.0,0.0,2.0,6 wins & 3 nominations,"Fanta Régina Nacro, Marc Gautron","Moussa Cissé, Georgette Paré, Adama Ouédraogo","La Nuit de la Vérité is situated in an imaginary West African country. After ten years of civil war between the government army of the Nayak, led by 'Le président', and the Bonande rebels led by Colonel Theo, there is some sign of peace negotiations. But not everyone is in favor of peace and one can feel the tension. The night of truth starts with a festive dinner, but the village idiot Tomoto always seems capable of ruining the attempts for peace with violence and provocation.","Dyula, French, More","Burkina Faso, France",tt0424318,movie,N/A,N/A,N/A,emotional,medium,intimate,general,unknown,linear,neutral,minimal,original,low,minimal,medium,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,The No. 1 Ladies' Detective Agency,2008,7.938,0.611,,,,,,,N/A,,,60.0 min,60.0,"Comedy, Crime, Drama, Family, Mystery",,,8.2,8.2,4142,,,,,,,,,,tt1356380,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
85,The Perfect Picture,2009,7.422,0.569,"Romance, Comedy, Accra, Friendship, Modern Women",A light comedy praised for depicting modern African women's desires.,"Alignment: A lighter take, but aligns in its focus on female authorship. It's about three modern Ghanaian women actively writing the stories of their own love lives and careers, navigating the tension between tradition and independence. It explores the anguish of romantic disappointment and societal pressure with a comedic, but insightful, touch.",Box office success,Female (Three friends seeking love),Shirley Frimpong-Manso,N/A,N/A,N/A,125 min,125.0,Comedy,Comedy,Unknown,7.4,7.4,26,0.0,0.0,0.0,N/A,Shirley Frimpong-Manso,"Vivian Achor, Adjetey Anang, Kofi Gyetua Ankumah",The story centers on three friends and their attempts to achieve perfection in their lives and relationships.,English,Ghana,tt1929410,movie,N/A,N/A,N/A,funny,slow,conventional,"love, friendship",unknown,linear,neutral,minimal,original,low,minimal,low,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
86,The Scent of Green Papaya,1993,7.919,0.622,"Servant's Life, Colonial Vietnam, Sensory, Coming-of-age",Passive female lead; male-gazed idealization of silence.,"Artistic Expression: A visually poetic, sensory masterpiece where the camera lingers on details, externalizing the protagonist's inner world. Female Narrative: Follows a woman's entire life journey from servant to a complex emotional being, exploring her quiet interiority.","Oscar Nominee, Cannes Camera d'Or",Female,Anh Hung Tran,Not Rated,Not Rated,28 Jan 1994,104 min,104.0,"Drama, Music, Romance",Drama,Music,7.3,7.3,10693,81.0,1.0,2.0,Nominated for 1 Oscar. 4 wins & 3 nominations total,Anh Hung Tran,"Nu Yên-Khê Tran, Man San Lu, Thi Loc Truong","A little girl, Mui, went to a house as a new servant. The mother still mourns the death of her daughter, who would have been Mui's age. In her mind she treated Mui as her daughter. 10 years later Mui (now a young woman) was sent to another family, a young pianist and his fiancee.",Vietnamese,"France, Vietnam",tt0107617,movie,N/A,"$1,700,992",N/A,"emotional, dark",medium,intimate,family,female,linear,tragic,minimal,original,low,minimal,medium,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
87,The Sea,2002,7.849,0.608,"Family Saga, Rural Iceland, Feud, Past Secrets",N/A (Primarily male-centric narrative),Limited Alignment: A family drama driven by male conflicts and perspectives.,Oscar Nominee (Iceland),Male,Baltasar Kormákur,R,R,13 Sep 2002,109 min,109.0,"Comedy, Drama",Comedy,Drama,6.8,6.8,1762,52.0,0.0,2.0,10 wins & 7 nominations,"Baltasar Kormákur, Ólafur Haukur Símonarson","Gunnar Eyjólfsson, Hilmir Snær Guðnason, Hélène de Fougerolles","Wealthy, aging patriarch Thordur assembles his scattered heirs to discuss the future of the family fishery. But bringing everyone together unleashes a storm of long-repressed sexual abuse, lingering suspicions, sibling rivalries and incestuous passions. Ultimately, it's a heartless battle between the past and the future that culminates in a night of explosive rage.","Icelandic, Norwegian, English","Iceland, France, Norway",tt0332381,movie,N/A,"$75,994",N/A,"funny, emotional",fast,intimate,"love, family",male,linear,neutral,minimal,original,low,minimal,high,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
88,The Silence of Swastika,2021,7.994,0.664,,,,,,Anuj Bhardwaj,N/A,N/A,30 Dec 2021,56 min,56.0,"Documentary, History",Documentary,History,9.5,9.5,10452,0.0,0.0,0.0,N/A,N/A,Suzanne Bernert,"Hitler used a symbol for his political and racial ideology. The world today calls that symbol ""Swastika"", an Indian name to a symbol used by Hindus, Buddhists, and Jains for ages. But was it a Swastika? or Something else?","Hindi, English",India,tt16747572,movie,N/A,N/A,N/A,neutral,fast,conventional,general,male,linear,neutral,minimal,original,low,minimal,low,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
89,The Terrorizers,1986,8.195,0.644,"Urban Alienation, Chance, Photography, Fragmentation","Female characters (a writer, a mistress) are objects of male gaze/desire.",,Critically acclaimed,Ensemble (Interwoven urban stories),Edward Yang,N/A,N/A,19 Dec 1986,109 min,109.0,"Crime, Drama",Crime,Drama,7.7,7.7,5885,0.0,0.0,2.0,4 wins & 2 nominations total,"Hsiao-Yeh, Edward Yang","Cora Miao, Li-Chun Lee, Shih-Chieh King",A metaphysical mystery about the lives of three couples in Taipei that continually intersect over a span of several weeks.,"Mandarin, Min Nan",Taiwan,tt0091355,movie,N/A,N/A,N/A,"emotional, dark",medium,intimate,general,unknown,linear,neutral,minimal,original,low,minimal,low,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
90,The Train of Salt and Sugar,2016,7.668,0.561,"Civil War, Train Journey, Survival, Community","Features strong female characters surviving in war, but is an ensemble piece.","Partial Alignment: While an ensemble, it includes powerful narratives of female resilience and anguish during a dangerous journey.",Venice (Horizons),Ensemble,Licínio Azevedo,N/A,N/A,08 Oct 2016,93 min,93.0,Adventure,Adventure,Unknown,6.4,6.4,190,0.0,0.0,2.0,4 wins & 4 nominations,"Licínio Azevedo, Claire Dobbin, Luis Carlos Patraquim","Matamba Joaquim, Melanie de Vales Rafael, Thiago Justino",A very dangerous train journey through war torn Mozambique. Civilian passengers are both protected and harassed by a troop of ill-disciplined soldiers on board to fight off a rebel army in the bush. All must work together to repair sabotaged track and reach safety.,Portuguese,"Portugal, Mozambique, France, South Africa, Brazil, Spain, Switzerland",tt4524676,movie,N/A,N/A,N/A,exciting,medium,conventional,general,unknown,linear,neutral,minimal,original,low,minimal,high,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
91,The Unorthodox,2018,8.066,0.655,"Sephardic, Politics, Education, Discrimination, Family",A father's crusade; the daughter is the passive object being fought for.,,Ophir Award Nominee,Male (Father's fight for his daughter),Eliran Malka,N/A,N/A,26 Jul 2018,92 min,92.0,"Comedy, Drama, History",Comedy,Drama,7.4,7.4,272,0.0,0.0,2.0,5 wins & 13 nominations,Eliran Malka,"Shuli Rand, Yaacov Cohen, Yoav Levi","The year is 1983 and Yaakov Cohen, the owner of a Jerusalem printing press, is tired from being pushed around. It seems that he was born on the wrong side, with the wrong family name and in a moment's decision he decides to establish a Sephardic-ultra-Orthodox list that will run to the Jerusalem municipality. He gathers two friends, and together they improvise a campaign - no means, no connections, no money, but with much rage, passion and a sense of justice.","Hebrew, Yiddish",Israel,tt8657696,movie,N/A,N/A,N/A,"funny, emotional",fast,intimate,"justice, friendship, family",male,linear,neutral,minimal,original,low,minimal,low,0,0,0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
92,The Wedding Ring,2021,7.579,0.537,,,,,,Graeme Campbell,TV-PG,TV-PG,06 Jun 2021,86 min,86.0,Romance,Romance,Unknown,5.4,5.4,423,0.0,0.0,0.0,N/A,Emily Golden,"Lauren Lee Smith, Dillon Casey, Raymond Ablack","Kate is a jewelry designer who creates rings for more happy couples than she can count. When she is given a chance to connect with her childhood sweetheart, will she receive the ring she's been wanting for her whole life?",English,Canada,tt13888054,movie,N/A,N/A,N/A,emotional,fast,intimate,"love, family",female,linear,neutral,minimal,original,low,minimal,low,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
93,The White Line,2019,8.115,0.658,,,,,,Desiree Kahikopo-Meiffret,N/A,N/A,15 Oct 2021,100 min,100.0,"Drama, History, Romance",Drama,History,7.4,7.4,34,0.0,0.0,2.0,6 wins & 9 nominations,"Desiree Kahikopo-Meiffret, Micheal Pulse","Girley Jazama, Jan-Barend Scheepers, Sunet Van Wyk","Set in 1963, after the Old Location uprising that shook South West Africa, a black maid's life is changed forever when she encounters an Afrikaner police officer on a routine passbook check. Their illicit love for each other grows over time through the letters they write to each other, and they endure many obstacles beyond the color of their skin. The White Line is an authentic Namibian story that shows how apartheid laws were extended to the territory of Namibia prior to independence, under the South African administration.",Afrikaans,Namibia,tt9093870,movie,N/A,N/A,N/A,emotional,medium,intimate,"justice, love, survival",female,linear,neutral,"redemption, growth",book,low,minimal,low,0,0,0,0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
94,Timi Sanga,2018,8.229,0.621,,,,,,Shishir S.J.B. Rana,N/A,N/A,06 Apr 2018,N/A,0.0,Romance,Romance,Unknown,8.0,8.0,16,0.0,0.0,0.0,N/A,Shishir S.J.B. Rana,"Narendra Singh Dhami, Najir Hussain, Samragyee Rajya Laxmi Shah",Three strangers faces loves and conflicts in a joyful trek to Ghandruk.,Nepali,Nepal,tt8243058,movie,N/A,N/A,N/A,"emotional, uplifting",fast,intimate,love,unknown,linear,neutral,minimal,original,low,minimal,low,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
95,What Happened to Santiago,1989,7.84,0.616,,,,,,Jacobo Morales,N/A,N/A,N/A,105 min,105.0,"Comedy, Drama, Romance",Comedy,Drama,7.2,7.2,286,0.0,1.0,2.0,Nominated for 1 Oscar. 1 win & 1 nomination total,Jacobo Morales,"Tommy Muñiz, Gladys Rodríguez, Johanna Rosaly","Santiago, a retired accountant, casually meets Angelina during one of his daily walks in Old San Juan. They soon become friends, even though she refuses to give out any personal information.",Spanish,Puerto Rico,tt0097766,movie,N/A,N/A,N/A,"funny, emotional",fast,intimate,friendship,ensemble,linear,neutral,minimal,original,low,minimal,low,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
96,Yeelen,1987,7.845,0.61,,,,,,Souleymane Cissé,Not Rated,Not Rated,02 Dec 1987,105 min,105.0,"Drama, Fantasy",Drama,Fantasy,6.9,6.9,2819,0.0,0.0,2.0,6 wins & 3 nominations,Souleymane Cissé,"Issiaka Kane, Aoua Sangare, Niamanto Sanogo",A young man with magical powers journeys to his uncle to request help in fighting his sorcerer father.,"Bambara, Fulah","Mali, France, Burkina Faso, West Germany",tt0094349,movie,N/A,N/A,N/A,emotional,medium,"surreal, intimate",general,male,linear,neutral,minimal,original,low,practical_effects,high,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,Yesterday,2004,8.121,0.636,"HIV/AIDS, Motherhood, Rural Village, Poverty","A poignant but criticized as a ""poverty porn"" narrative of a suffering woman.",Complex Female Narrative & Anguish: The entire film is a portrait of a mother's anguish as she faces her own mortality from AIDS and fights to secure a future for her daughter. It's a deeply emotional story of maternal love and resilience in the face of overwhelming hardship.,Oscar Nominee (Int'l Film),Female (Mother with AIDS),Darrell Roodt,R,R,03 Sep 2004,90 min,90.0,Drama,Drama,Unknown,7.5,7.5,2471,0.0,1.0,2.0,Nominated for 1 Oscar. 7 wins & 7 nominations total,Darrell Roodt,"Leleti Khumalo, Lihle Mvelase, Kenneth Khambula","A woman's journey. In a Zulu village, Yesterday is a cheerful mother with an inquisitive five-year-old child, Beauty. Yesterday has a persistent cough, and after several attempts to see the doctor at a regional clinic, she gets a diagnosis. She goes immediately to Jo'burg, where her husband is a miner. Then she must deal with consequences. Her singular motivation is to see that Beauty enrolls in school the next fall. The film begins and ends with Yesterday walking on a road.",Zulu,South Africa,tt0419279,movie,N/A,N/A,N/A,emotional,medium,intimate,family,female,linear,neutral,minimal,original,low,minimal,low,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,You Will Die at 20,2019,8.215,0.631,"Prophecy, Fate, Coming-of-age, Sufism, Village Life","The mother's anguish is a key driver, but the story is the son's.","Limited Alignment: The mother's character embodies deep anguish, but the film's central narrative is the male protagonist's psychological and spiritual journey.",Venice (Best Film),Male,Amjad Abu Alala,N/A,N/A,22 Jan 2021,103 min,103.0,Drama,Drama,Unknown,7.0,7.0,2757,77.0,0.0,2.0,14 wins & 10 nominations,"Amjad Abu Alala, Yousef Ibrahim, Hammour Ziada","Mustafa Shehata, Islam Mubarak, Mahmoud Maysara Elsaraj","When searching for a blessing on the day of her firstborn child's naming ceremony, Sakina (Islam Mubarak) is instead given a curse. A travelling sheikh prophecies that her son, Muzamil (played first by Moatasem Rashed then as a teen by Mustafa Shehata), would die at the age of 20. In what is now a coming-of-death tale, a devastated Sakina is sentenced to mourn her son while he lives - an endeavor her husband could not stand to bear. Growing up under the constant loom of death, Muzamil becomes increasingly curious about what it means to live beyond his mother's confines. Encouraged by local elders, the overprotective Sakina relents and allows her son to study the Quran with the other children his age. And in this newly found freedom, Muzamil finds friends, enemies, love, and tempters, though what he truly seeks is a sense of the present and a chance at the future.",Arabic,"Sudan, France, Egypt, Germany, Norway, Qatar",tt9686154,movie,N/A,N/A,N/A,"inspiring, emotional, dark",medium,intimate,"love, friendship, family",male,linear,tragic,growth,original,low,minimal,high,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
